day_type,time_frame,slot,inf_range,sup_range,prob_up,prob_down,count_of_klines_inside_range,ticker
workday,tf1,20,0.0,0.2,0.7282608695652174,0.2717391304347826,596,SOL
workday,tf1,20,0.2,0.4,0.92578125,0.07421875,126,SOL
workday,tf1,20,0.4,0.6000000000000001,0.9411764705882352,0.0588235294117647,32,SOL
workday,tf1,21,-0.6000000000000001,-0.4000000000000001,0.064516129032258,0.935483870967742,29,SOL
workday,tf1,21,-0.4,-0.2,0.047945205479452,0.952054794520548,144,SOL
workday,tf1,21,-0.2,0.0,0.1891385767790262,0.8108614232209738,532,SOL
workday,tf1,21,0.0,0.2,0.7386172006745363,0.2613827993254637,591,SOL
workday,tf1,21,0.2,0.4,0.9384615384615383,0.0615384615384615,128,SOL
workday,tf1,21,0.4,0.6000000000000001,0.9444444444444444,0.0555555555555555,34,SOL
workday,tf1,22,-0.6000000000000001,-0.4000000000000001,0.0571428571428571,0.9428571428571428,33,SOL
workday,tf1,22,-0.4,-0.2,0.065359477124183,0.934640522875817,151,SOL
workday,tf1,22,-0.2,0.0,0.1794625719769673,0.8205374280230326,519,SOL
workday,tf1,22,0.0,0.2,0.7428330522765598,0.2571669477234402,591,SOL
workday,tf1,22,0.2,0.4,0.946153846153846,0.0538461538461538,128,SOL
workday,tf1,22,0.4,0.6000000000000001,0.9473684210526316,0.0526315789473684,36,SOL
workday,tf1,23,-0.6000000000000001,-0.4000000000000001,0.0303030303030303,0.9696969696969696,31,SOL
workday,tf1,23,-0.4,-0.2,0.0413793103448275,0.9586206896551724,143,SOL
workday,tf1,23,-0.2,0.0,0.1786389413988658,0.8213610586011342,527,SOL
workday,tf1,23,0.0,0.2,0.7431972789115646,0.2568027210884354,586,SOL
workday,tf1,23,0.2,0.4,0.9734848484848484,0.0265151515151514,130,SOL
workday,tf1,23,0.4,0.6000000000000001,0.9523809523809524,0.0476190476190476,40,SOL
workday,tf1,24,-0.6000000000000001,-0.4000000000000001,0.0294117647058823,0.9705882352941176,32,SOL
workday,tf1,24,-0.4,-0.2,0.0408163265306122,0.9591836734693876,145,SOL
workday,tf1,24,-0.2,0.0,0.1626394052044609,0.837360594795539,536,SOL
workday,tf1,24,0.0,0.2,0.7695729537366548,0.2304270462633452,560,SOL
workday,tf1,24,0.2,0.4,0.9657534246575342,0.0342465753424657,144,SOL
workday,tf1,24,0.4,0.6000000000000001,0.9736842105263158,0.0263157894736841,36,SOL
workday,tf1,25,-0.6000000000000001,-0.4000000000000001,0.0285714285714285,0.9714285714285714,33,SOL
workday,tf1,25,-0.4,-0.2,0.0209580838323353,0.9790419161676648,165,SOL
workday,tf1,25,-0.2,0.0,0.1537717601547388,0.8462282398452612,515,SOL
workday,tf1,25,0.0,0.2,0.7908438061041293,0.2091561938958707,555,SOL
workday,tf1,25,0.2,0.4,0.9623287671232876,0.0376712328767123,144,SOL
workday,tf1,25,0.4,0.6000000000000001,0.9722222222222222,0.0277777777777777,34,SOL
workday,tf1,26,-0.6000000000000001,-0.4000000000000001,0.0263157894736842,0.9736842105263158,36,SOL
workday,tf1,26,-0.4,-0.2,0.01875,0.98125,158,SOL
workday,tf1,26,-0.2,0.0,0.1237721021611002,0.8762278978388998,507,SOL
workday,tf1,26,0.0,0.2,0.7968197879858657,0.2031802120141342,564,SOL
workday,tf1,26,0.2,0.4,0.9858156028368794,0.0141843971631205,139,SOL
workday,tf1,26,0.4,0.6000000000000001,0.9761904761904762,0.0238095238095238,40,SOL
workday,tf1,27,-0.6000000000000001,-0.4000000000000001,0.024390243902439,0.975609756097561,39,SOL
workday,tf1,27,-0.4,-0.2,0.0117647058823529,0.9882352941176472,168,SOL
workday,tf1,27,-0.2,0.0,0.1066398390342052,0.8933601609657947,495,SOL
workday,tf1,27,0.0,0.2,0.8154121863799283,0.1845878136200717,556,SOL
workday,tf1,27,0.2,0.4,0.979591836734694,0.0204081632653061,145,SOL
workday,tf1,27,0.4,0.6000000000000001,0.9761904761904762,0.0238095238095238,40,SOL
workday,tf1,28,-0.6000000000000001,-0.4000000000000001,0.0263157894736842,0.9736842105263158,36,SOL
workday,tf1,28,-0.4,-0.2,0.0057142857142857,0.9942857142857144,173,SOL
workday,tf1,28,-0.2,0.0,0.0898203592814371,0.9101796407185628,499,SOL
workday,tf1,28,0.0,0.2,0.841726618705036,0.158273381294964,554,SOL
workday,tf1,28,0.2,0.4,0.9861111111111112,0.0138888888888888,142,SOL
workday,tf1,28,0.4,0.6000000000000001,0.9743589743589745,0.0256410256410256,37,SOL
workday,tf1,29,-0.6000000000000001,-0.4000000000000001,0.0222222222222222,0.9777777777777776,43,SOL
workday,tf1,29,-0.4,-0.2,0.0063291139240506,0.9936708860759492,156,SOL
workday,tf1,29,-0.2,0.0,0.0566218809980806,0.9433781190019194,519,SOL
workday,tf1,29,0.0,0.2,0.8842592592592593,0.1157407407407407,538,SOL
workday,tf1,29,0.2,0.4,0.9926470588235294,0.0073529411764705,134,SOL
workday,tf1,29,0.4,0.6000000000000001,0.9814814814814816,0.0185185185185184,52,SOL
workday,tf1,30,-0.6000000000000001,-0.4000000000000001,0.024390243902439,0.975609756097561,39,SOL
workday,tf1,30,-0.4,-0.2,0.0058823529411764,0.9941176470588236,168,SOL
workday,tf1,30,-0.2,0.0,0.0018903591682419,0.998109640831758,527,SOL
workday,tf1,30,0.0,0.2,0.9668615984405458,0.0331384015594542,511,SOL
workday,tf1,30,0.2,0.4,0.9934640522875816,0.0065359477124182,151,SOL
workday,tf1,30,0.4,0.6000000000000001,0.9782608695652174,0.0217391304347825,44,SOL
workday,tf2,1,-0.2,0.0,0.4137055837563452,0.5862944162436547,392,SOL
workday,tf2,1,0.0,0.2,0.5329949238578681,0.4670050761421319,589,SOL
workday,tf2,2,-0.2,0.0,0.3725961538461538,0.6274038461538461,414,SOL
workday,tf2,2,0.0,0.2,0.5706713780918727,0.4293286219081272,564,SOL
workday,tf2,3,-0.2,0.0,0.3752886836027713,0.6247113163972287,431,SOL
workday,tf2,3,0.0,0.2,0.5807339449541284,0.4192660550458715,543,SOL
workday,tf2,4,-0.2,0.0,0.3556818181818181,0.6443181818181818,438,SOL
workday,tf2,4,0.0,0.2,0.6034816247582205,0.3965183752417794,515,SOL
workday,tf2,4,0.2,0.4,0.7083333333333334,0.2916666666666666,22,SOL
workday,tf2,5,-0.2,0.0,0.3451025056947608,0.6548974943052392,437,SOL
workday,tf2,5,0.0,0.2,0.615234375,0.384765625,510,SOL
workday,tf2,5,0.2,0.4,0.7037037037037037,0.2962962962962963,25,SOL
workday,tf2,6,-0.2,0.0,0.3292410714285714,0.6707589285714286,446,SOL
workday,tf2,6,0.0,0.2,0.6292246520874751,0.3707753479125248,501,SOL
workday,tf2,6,0.2,0.4,0.84,0.16,23,SOL
workday,tf2,7,-0.2,0.0,0.3363636363636363,0.6636363636363636,438,SOL
workday,tf2,7,0.0,0.2,0.621031746031746,0.3789682539682539,502,SOL
workday,tf2,7,0.2,0.4,0.8,0.1999999999999999,23,SOL
workday,tf2,8,-0.4,-0.2,0.0967741935483871,0.9032258064516128,29,SOL
workday,tf2,8,-0.2,0.0,0.3441860465116279,0.655813953488372,428,SOL
workday,tf2,8,0.0,0.2,0.6192384769539078,0.3807615230460922,497,SOL
workday,tf2,8,0.2,0.4,0.8148148148148148,0.1851851851851852,25,SOL
workday,tf2,9,-0.4,-0.2,0.09375,0.90625,30,SOL
workday,tf2,9,-0.2,0.0,0.3364269141531322,0.6635730858468678,429,SOL
workday,tf2,9,0.0,0.2,0.6277665995975855,0.3722334004024145,495,SOL
workday,tf2,9,0.2,0.4,0.8518518518518519,0.1481481481481481,25,SOL
workday,tf2,10,-0.4,-0.2,0.0405405405405405,0.9594594594594594,35,SOL
workday,tf2,10,-0.2,0.0,0.3341176470588235,0.6658823529411765,423,SOL
workday,tf2,10,0.0,0.2,0.6318458417849898,0.3681541582150102,491,SOL
workday,tf2,10,0.2,0.4,0.8709677419354839,0.1290322580645161,29,SOL
workday,tf2,11,-0.4,-0.2,0.0853658536585365,0.9146341463414634,39,SOL
workday,tf2,11,-0.2,0.0,0.3127962085308057,0.6872037914691943,420,SOL
workday,tf2,11,0.0,0.2,0.647119341563786,0.3528806584362139,484,SOL
workday,tf2,11,0.2,0.4,0.8648648648648649,0.1351351351351351,35,SOL
workday,tf2,12,-0.4,-0.2,0.0222222222222222,0.9777777777777776,43,SOL
workday,tf2,12,-0.2,0.0,0.2990762124711316,0.7009237875288683,431,SOL
workday,tf2,12,0.0,0.2,0.6777301927194861,0.3222698072805139,465,SOL
workday,tf2,12,0.2,0.4,0.8378378378378378,0.1621621621621621,35,SOL
workday,tf2,13,-0.4,-0.2,0.048076923076923,0.9519230769230768,50,SOL
workday,tf2,13,-0.2,0.0,0.286214953271028,0.7137850467289719,426,SOL
workday,tf2,13,0.0,0.2,0.6893939393939394,0.3106060606060605,460,SOL
workday,tf2,13,0.2,0.4,0.8625,0.1374999999999999,38,SOL
workday,tf2,14,-0.4,-0.2,0.0425531914893617,0.9574468085106383,45,SOL
workday,tf2,14,-0.2,0.0,0.268235294117647,0.7317647058823529,423,SOL
workday,tf2,14,0.0,0.2,0.6978260869565217,0.3021739130434783,458,SOL
workday,tf2,14,0.2,0.4,0.8863636363636364,0.1136363636363636,42,SOL
workday,tf2,15,-0.4,-0.2,0.0462962962962962,0.9537037037037036,52,SOL
workday,tf2,15,-0.2,0.0,0.2541766109785202,0.7458233890214798,417,SOL
workday,tf2,15,0.0,0.2,0.7070484581497798,0.2929515418502202,452,SOL
workday,tf2,15,0.2,0.4,0.9166666666666666,0.0833333333333333,46,SOL
workday,tf2,16,-0.4,-0.2,0.0396825396825396,0.9603174603174603,61,SOL
workday,tf2,16,-0.2,0.0,0.24875,0.75125,398,SOL
workday,tf2,16,0.0,0.2,0.7049891540130152,0.2950108459869848,459,SOL
workday,tf2,16,0.2,0.4,0.9183673469387756,0.0816326530612244,47,SOL
workday,tf2,17,-0.4,-0.2,0.0597014925373134,0.9402985074626866,65,SOL
workday,tf2,17,-0.2,0.0,0.2481481481481481,0.7518518518518519,403,SOL
workday,tf2,17,0.0,0.2,0.7138084632516704,0.2861915367483296,447,SOL
workday,tf2,17,0.2,0.4,0.98,0.02,48,SOL
workday,tf2,18,-0.4,-0.2,0.0327868852459016,0.9672131147540984,59,SOL
workday,tf2,18,-0.2,0.0,0.2334152334152334,0.7665847665847666,405,SOL
workday,tf2,18,0.0,0.2,0.7240618101545254,0.2759381898454746,451,SOL
workday,tf2,18,0.2,0.4,0.979591836734694,0.0204081632653061,47,SOL
workday,tf2,19,-0.4,-0.2,0.0273972602739726,0.9726027397260274,71,SOL
workday,tf2,19,-0.2,0.0,0.2340966921119593,0.7659033078880407,391,SOL
workday,tf2,19,0.0,0.2,0.7309417040358744,0.2690582959641255,444,SOL
workday,tf2,19,0.2,0.4,0.9464285714285714,0.0535714285714286,54,SOL
workday,tf2,20,-0.4,-0.2,0.0256410256410256,0.9743589743589745,76,SOL
workday,tf2,20,-0.2,0.0,0.2177835051546391,0.7822164948453608,386,SOL
workday,tf2,20,0.0,0.2,0.7443693693693694,0.2556306306306306,442,SOL
workday,tf2,20,0.2,0.4,0.9661016949152542,0.0338983050847457,57,SOL
workday,tf2,21,-0.4,-0.2,0.0253164556962025,0.9746835443037974,77,SOL
workday,tf2,21,-0.2,0.0,0.216321243523316,0.783678756476684,384,SOL
workday,tf2,21,0.0,0.2,0.752283105022831,0.2477168949771689,436,SOL
workday,tf2,21,0.2,0.4,0.9508196721311476,0.0491803278688525,59,SOL
workday,tf2,22,-0.4,-0.2,0.024390243902439,0.975609756097561,80,SOL
workday,tf2,22,-0.2,0.0,0.2076923076923077,0.7923076923076923,388,SOL
workday,tf2,22,0.0,0.2,0.7731591448931117,0.2268408551068883,419,SOL
workday,tf2,22,0.2,0.4,0.9328358208955224,0.0671641791044775,65,SOL
workday,tf2,23,-0.4,-0.2,0.032258064516129,0.967741935483871,91,SOL
workday,tf2,23,-0.2,0.0,0.1716621253405994,0.8283378746594006,365,SOL
workday,tf2,23,0.0,0.2,0.7847222222222222,0.2152777777777778,430,SOL
workday,tf2,23,0.2,0.4,0.9577464788732394,0.0422535211267606,69,SOL
workday,tf2,24,-0.4,-0.2,0.043010752688172,0.956989247311828,91,SOL
workday,tf2,24,-0.2,0.0,0.1684210526315789,0.8315789473684211,378,SOL
workday,tf2,24,0.0,0.2,0.8069544364508393,0.1930455635491607,415,SOL
workday,tf2,24,0.2,0.4,0.9375,0.0625,70,SOL
workday,tf2,25,-0.4,-0.2,0.0235294117647058,0.976470588235294,83,SOL
workday,tf2,25,-0.2,0.0,0.1432291666666666,0.8567708333333333,382,SOL
workday,tf2,25,0.0,0.2,0.8317307692307693,0.1682692307692307,414,SOL
workday,tf2,25,0.2,0.4,0.9710144927536232,0.0289855072463768,67,SOL
workday,tf2,26,-0.4,-0.2,0.010752688172043,0.989247311827957,91,SOL
workday,tf2,26,-0.2,0.0,0.1316489361702127,0.8683510638297872,374,SOL
workday,tf2,26,0.0,0.2,0.8405275779376499,0.1594724220623501,415,SOL
workday,tf2,26,0.2,0.4,0.9710144927536232,0.0289855072463768,67,SOL
workday,tf2,27,-0.4,-0.2,0.010752688172043,0.989247311827957,91,SOL
workday,tf2,27,-0.2,0.0,0.1229946524064171,0.8770053475935828,372,SOL
workday,tf2,27,0.0,0.2,0.8439024390243902,0.1560975609756097,408,SOL
workday,tf2,27,0.2,0.4,0.9726027397260274,0.0273972602739726,71,SOL
workday,tf2,28,-0.4,-0.2,0.0096153846153846,0.9903846153846154,102,SOL
workday,tf2,28,-0.2,0.0,0.1016483516483516,0.8983516483516484,362,SOL
workday,tf2,28,0.0,0.2,0.8688118811881188,0.1311881188118812,402,SOL
workday,tf2,28,0.2,0.4,0.9743589743589745,0.0256410256410256,76,SOL
workday,tf2,29,-0.4,-0.2,0.0092592592592592,0.9907407407407408,106,SOL
workday,tf2,29,-0.2,0.0,0.0472222222222222,0.9527777777777776,358,SOL
workday,tf2,29,0.0,0.2,0.9201995012468828,0.0798004987531172,399,SOL
workday,tf2,29,0.2,0.4,0.9873417721518988,0.0126582278481012,77,SOL
workday,tf2,30,-0.4,-0.2,0.0097087378640776,0.9902912621359224,101,SOL
workday,tf2,30,-0.2,0.0,0.0027548209366391,0.9972451790633609,361,SOL
workday,tf2,30,0.0,0.2,0.9545454545454546,0.0454545454545454,394,SOL
workday,tf2,30,0.2,0.4,0.9885057471264368,0.0114942528735632,85,SOL
workday,tf3,1,-0.2,0.0,0.4131455399061033,0.5868544600938967,211,SOL
workday,tf3,1,0.0,0.2,0.6067796610169491,0.3932203389830508,293,SOL
workday,tf3,2,-0.2,0.0,0.392018779342723,0.607981220657277,211,SOL
workday,tf3,2,0.0,0.2,0.6168384879725086,0.3831615120274914,289,SOL
workday,tf3,3,-0.2,0.0,0.3811659192825112,0.6188340807174888,221,SOL
workday,tf3,3,0.0,0.2,0.6330935251798561,0.3669064748201439,276,SOL
workday,tf3,4,-0.2,0.0,0.3967889908256881,0.6032110091743119,216,SOL
workday,tf3,4,0.0,0.2,0.6205035971223022,0.3794964028776978,276,SOL
workday,tf3,5,-0.2,0.0,0.380184331797235,0.6198156682027649,215,SOL
workday,tf3,5,0.0,0.2,0.635036496350365,0.364963503649635,272,SOL
workday,tf3,6,-0.2,0.0,0.3659090909090909,0.634090909090909,218,SOL
workday,tf3,6,0.0,0.2,0.667910447761194,0.332089552238806,266,SOL
workday,tf3,7,-0.2,0.0,0.3443396226415094,0.6556603773584906,210,SOL
workday,tf3,7,0.0,0.2,0.6785714285714286,0.3214285714285714,264,SOL
workday,tf3,8,-0.2,0.0,0.3349514563106796,0.6650485436893203,204,SOL
workday,tf3,8,0.0,0.2,0.6772388059701493,0.3227611940298507,266,SOL
workday,tf3,9,-0.2,0.0,0.3130841121495327,0.6869158878504673,212,SOL
workday,tf3,9,0.0,0.2,0.6980392156862745,0.3019607843137255,253,SOL
workday,tf3,10,-0.2,0.0,0.3274336283185841,0.6725663716814159,224,SOL
workday,tf3,10,0.0,0.2,0.6991525423728814,0.3008474576271186,234,SOL
workday,tf3,10,0.2,0.4,0.9090909090909092,0.0909090909090909,20,SOL
workday,tf3,11,-0.4,-0.2,0.24,0.76,23,SOL
workday,tf3,11,-0.2,0.0,0.2880184331797235,0.7119815668202765,215,SOL
workday,tf3,11,0.0,0.2,0.7247899159663865,0.2752100840336134,236,SOL
workday,tf3,11,0.2,0.4,0.9166666666666666,0.0833333333333333,22,SOL
workday,tf3,12,-0.4,-0.2,0.1785714285714285,0.8214285714285714,26,SOL
workday,tf3,12,-0.2,0.0,0.308411214953271,0.691588785046729,212,SOL
workday,tf3,12,0.0,0.2,0.7161016949152542,0.2838983050847458,234,SOL
workday,tf3,12,0.2,0.4,0.9545454545454546,0.0454545454545454,20,SOL
workday,tf3,13,-0.4,-0.2,0.1612903225806451,0.8387096774193549,29,SOL
workday,tf3,13,-0.2,0.0,0.3186046511627907,0.6813953488372093,213,SOL
workday,tf3,13,0.0,0.2,0.7161572052401747,0.2838427947598253,227,SOL
workday,tf3,13,0.2,0.4,0.9074074074074074,0.0925925925925925,25,SOL
workday,tf3,14,-0.4,-0.2,0.1515151515151515,0.8484848484848485,31,SOL
workday,tf3,14,-0.2,0.0,0.3068181818181818,0.6931818181818181,218,SOL
workday,tf3,14,0.0,0.2,0.7330316742081447,0.2669683257918552,219,SOL
workday,tf3,14,0.2,0.4,0.9464285714285714,0.0535714285714286,26,SOL
workday,tf3,15,-0.4,-0.2,0.2142857142857142,0.7857142857142857,40,SOL
workday,tf3,15,-0.2,0.0,0.2863849765258216,0.7136150234741784,211,SOL
workday,tf3,15,0.0,0.2,0.7557077625570776,0.2442922374429224,217,SOL
workday,tf3,15,0.2,0.4,0.94,0.06,23,SOL
workday,tf3,16,-0.4,-0.2,0.1571428571428571,0.8428571428571429,33,SOL
workday,tf3,16,-0.2,0.0,0.2688679245283019,0.7311320754716981,210,SOL
workday,tf3,16,0.0,0.2,0.7633928571428571,0.2366071428571429,222,SOL
workday,tf3,16,0.2,0.4,0.9482758620689656,0.0517241379310344,27,SOL
workday,tf3,17,-0.4,-0.2,0.1470588235294117,0.8529411764705882,32,SOL
workday,tf3,17,-0.2,0.0,0.2464454976303317,0.7535545023696683,209,SOL
workday,tf3,17,0.0,0.2,0.7815315315315315,0.2184684684684684,220,SOL
workday,tf3,17,0.2,0.4,0.9482758620689656,0.0517241379310344,27,SOL
workday,tf3,18,-0.4,-0.2,0.1142857142857142,0.8857142857142857,33,SOL
workday,tf3,18,-0.2,0.0,0.2311557788944723,0.7688442211055276,197,SOL
workday,tf3,18,0.0,0.2,0.7729257641921398,0.2270742358078602,227,SOL
workday,tf3,18,0.2,0.4,0.9655172413793104,0.0344827586206896,27,SOL
workday,tf3,19,-0.4,-0.2,0.0857142857142857,0.9142857142857144,33,SOL
workday,tf3,19,-0.2,0.0,0.245,0.755,198,SOL
workday,tf3,19,0.0,0.2,0.762114537444934,0.237885462555066,225,SOL
workday,tf3,19,0.2,0.4,0.96875,0.03125,30,SOL
workday,tf3,20,-0.4,-0.2,0.0833333333333333,0.9166666666666666,34,SOL
workday,tf3,20,-0.2,0.0,0.2258883248730964,0.7741116751269035,195,SOL
workday,tf3,20,0.0,0.2,0.7697368421052632,0.2302631578947368,226,SOL
workday,tf3,20,0.2,0.4,0.9722222222222222,0.0277777777777777,34,SOL
workday,tf3,21,-0.4,-0.2,0.054054054054054,0.945945945945946,35,SOL
workday,tf3,21,-0.2,0.0,0.2205128205128205,0.7794871794871795,193,SOL
workday,tf3,21,0.0,0.2,0.7894736842105263,0.2105263157894736,226,SOL
workday,tf3,21,0.2,0.4,0.9705882352941176,0.0294117647058823,32,SOL
workday,tf3,22,-0.4,-0.2,0.0588235294117647,0.9411764705882352,32,SOL
workday,tf3,22,-0.2,0.0,0.2121212121212121,0.7878787878787878,196,SOL
workday,tf3,22,0.0,0.2,0.8008849557522124,0.1991150442477876,224,SOL
workday,tf3,22,0.2,0.4,0.9705882352941176,0.0294117647058823,32,SOL
workday,tf3,23,-0.4,-0.2,0.0555555555555555,0.9444444444444444,34,SOL
workday,tf3,23,-0.2,0.0,0.2142857142857142,0.7857142857142857,201,SOL
workday,tf3,23,0.0,0.2,0.8167420814479638,0.1832579185520362,219,SOL
workday,tf3,23,0.2,0.4,0.9714285714285714,0.0285714285714285,33,SOL
workday,tf3,24,-0.4,-0.2,0.0606060606060606,0.9393939393939394,31,SOL
workday,tf3,24,-0.2,0.0,0.2139423076923076,0.7860576923076923,206,SOL
workday,tf3,24,0.0,0.2,0.8183962264150944,0.1816037735849056,210,SOL
workday,tf3,24,0.2,0.4,0.975,0.025,38,SOL
workday,tf3,25,-0.4,-0.2,0.0606060606060606,0.9393939393939394,31,SOL
workday,tf3,25,-0.2,0.0,0.16,0.84,198,SOL
workday,tf3,25,0.0,0.2,0.861904761904762,0.138095238095238,208,SOL
workday,tf3,25,0.2,0.4,0.96,0.04,48,SOL
workday,tf3,26,-0.4,-0.2,0.0588235294117647,0.9411764705882352,32,SOL
workday,tf3,26,-0.2,0.0,0.1633165829145728,0.8366834170854272,197,SOL
workday,tf3,26,0.0,0.2,0.857487922705314,0.1425120772946859,205,SOL
workday,tf3,26,0.2,0.4,0.98,0.02,48,SOL
workday,tf3,27,-0.4,-0.2,0.0689655172413793,0.9310344827586208,27,SOL
workday,tf3,27,-0.2,0.0,0.123076923076923,0.8769230769230769,193,SOL
workday,tf3,27,0.0,0.2,0.875,0.125,214,SOL
workday,tf3,27,0.2,0.4,0.9782608695652174,0.0217391304347825,44,SOL
workday,tf3,28,-0.4,-0.2,0.054054054054054,0.945945945945946,35,SOL
workday,tf3,28,-0.2,0.0,0.1096256684491978,0.8903743315508021,185,SOL
workday,tf3,28,0.0,0.2,0.8876146788990825,0.1123853211009174,216,SOL
workday,tf3,28,0.2,0.4,0.9782608695652174,0.0217391304347825,44,SOL
workday,tf3,29,-0.4,-0.2,0.0606060606060606,0.9393939393939394,31,SOL
workday,tf3,29,-0.2,0.0,0.0858585858585858,0.914141414141414,196,SOL
workday,tf3,29,0.0,0.2,0.927536231884058,0.072463768115942,205,SOL
workday,tf3,29,0.2,0.4,0.9803921568627452,0.0196078431372549,49,SOL
workday,tf3,30,-0.4,-0.2,0.0238095238095238,0.9761904761904762,40,SOL
workday,tf3,30,-0.2,0.0,0.0056179775280898,0.99438202247191,176,SOL
workday,tf3,30,0.0,0.2,0.9502262443438914,0.0497737556561086,219,SOL
workday,tf3,30,0.2,0.4,0.979591836734694,0.0204081632653061,47,SOL
workday,tf4,1,-0.2,0.0,0.3860045146726862,0.6139954853273137,441,SOL
workday,tf4,1,0.0,0.2,0.5909893992932862,0.4090106007067138,564,SOL
workday,tf4,2,-0.2,0.0,0.3873390557939914,0.6126609442060086,464,SOL
workday,tf4,2,0.0,0.2,0.5981308411214953,0.4018691588785047,533,SOL
workday,tf4,3,-0.2,0.0,0.3630434782608696,0.6369565217391304,458,SOL
workday,tf4,3,0.0,0.2,0.6187384044526901,0.3812615955473099,537,SOL
workday,tf4,4,-0.2,0.0,0.3615702479338843,0.6384297520661157,482,SOL
workday,tf4,4,0.0,0.2,0.6311154598825832,0.3688845401174168,509,SOL
workday,tf4,5,-0.2,0.0,0.3581932773109244,0.6418067226890756,474,SOL
workday,tf4,5,0.0,0.2,0.6351084812623274,0.3648915187376725,505,SOL
workday,tf4,6,-0.2,0.0,0.3383297644539614,0.6616702355460385,465,SOL
workday,tf4,6,0.0,0.2,0.6467710371819961,0.3532289628180038,509,SOL
workday,tf4,7,-0.2,0.0,0.3428270042194092,0.6571729957805907,472,SOL
workday,tf4,7,0.0,0.2,0.6482617586912065,0.3517382413087935,487,SOL
workday,tf4,7,0.2,0.4,0.8571428571428571,0.1428571428571429,26,SOL
workday,tf4,8,-0.4,-0.2,0.1034482758620689,0.896551724137931,27,SOL
workday,tf4,8,-0.2,0.0,0.3361344537815126,0.6638655462184874,474,SOL
workday,tf4,8,0.0,0.2,0.6649159663865546,0.3350840336134454,474,SOL
workday,tf4,8,0.2,0.4,0.8928571428571429,0.1071428571428571,26,SOL
workday,tf4,9,-0.4,-0.2,0.1290322580645161,0.8709677419354839,29,SOL
workday,tf4,9,-0.2,0.0,0.3186695278969957,0.6813304721030042,464,SOL
workday,tf4,9,0.0,0.2,0.6729559748427673,0.3270440251572327,475,SOL
